date,close,open,high,low,volume,change_pct,daily_return,log_return,direction,abs_return,rolling_vol_5d,rolling_vol_21d,rolling_vol_5d_ann,rolling_vol_21d_ann,price_range_pct,is_trading_day,post_count,vader_compound_mean,vader_compound_std,vader_compound_sum,lm_net_mean,lm_net_std,lm_negative_mean,lm_positive_mean,lm_uncertainty_mean,lm_litigious_mean,pct_positive_vader,pct_negative_vader,pct_neutral_vader,pct_positive_lm,pct_negative_lm,pct_neutral_lm,has_sentiment,sentiment_gap_days,vader_compound_mean_lag1,vader_compound_mean_lag2,vader_compound_mean_lag3,vader_compound_mean_lag5,lm_net_mean_lag1,lm_net_mean_lag2,lm_net_mean_lag3,lm_net_mean_lag5,pct_positive_vader_lag1,pct_positive_vader_lag2,pct_positive_vader_lag3,pct_positive_vader_lag5,pct_negative_vader_lag1,pct_negative_vader_lag2,pct_negative_vader_lag3,pct_negative_vader_lag5,pct_positive_lm_lag1,pct_positive_lm_lag2,pct_positive_lm_lag3,pct_positive_lm_lag5,pct_negative_lm_lag1,pct_negative_lm_lag2,pct_negative_lm_lag3,pct_negative_lm_lag5,lm_uncertainty_mean_lag1,lm_uncertainty_mean_lag2,lm_uncertainty_mean_lag3,lm_uncertainty_mean_lag5,post_count_lag1,post_count_lag2,post_count_lag3,post_count_lag5,return_t1,return_t2,return_t3,direction_t1,abs_return_t1
2025-09-29,281.5,282.0,282.0,278.06,4920000.0,0.35%,0.0034577407050939,0.00345177646428,1.0,0.0034577407050939,0.0108389252704107,0.0106422094144321,0.172062604468322,0.1689398370651463,0.0139716312056737,1,15.0,0.7730333333333334,0.2118274556151325,11.5955,-0.0048407039165032,0.0186634995926276,1.7333333333333334,0.9333333333333332,0.7333333333333333,0.0,1.0,0.0,0.0,0.2666666666666666,0.3333333333333333,0.4,True,0,0.4967333333333333,0.3182777777777777,0.7803249999999999,0.5009250000000001,0.0115826275326409,0.0027257347589179,0.0044678436597645,0.0051610430018683,0.75,0.6666666666666666,1.0,0.75,0.25,0.3333333333333333,0.0,0.0,0.4166666666666667,0.3333333333333333,0.375,0.5,0.0833333333333333,0.1111111111111111,0.125,0.25,0.8333333333333334,1.2222222222222223,1.625,1.0,12.0,9.0,8.0,4.0,-0.0152849610116862,-0.0019497406523215,0.006197101439666,0.0,0.0151687388987565
2025-09-30,277.23,282.7,284.8,276.12,9770000.0,-1.52%,-0.0151687388987565,-0.0152849610116862,0.0,0.0151687388987565,0.0119874457043035,0.0103793166036892,0.1902948011308595,0.1647665430729911,0.0307039264237708,1,16.0,0.71395,0.454986335325945,11.4232,0.0018463393304695,0.0160828704914662,1.5625,1.5,0.875,0.1875,0.9375,0.0625,0.0,0.5,0.375,0.125,True,0,0.7730333333333334,0.4967333333333333,0.3182777777777777,0.6732,-0.0048407039165032,0.0115826275326409,0.0027257347589179,0.0065584342354908,1.0,0.75,0.6666666666666666,0.875,0.0,0.25,0.3333333333333333,0.125,0.2666666666666666,0.4166666666666667,0.3333333333333333,0.375,0.3333333333333333,0.0833333333333333,0.1111111111111111,0.25,0.7333333333333333,0.8333333333333334,1.2222222222222223,2.625,15.0,12.0,9.0,8.0,-0.0019497406523215,0.006197101439666,-0.0017615448626084,0.0,0.0019478411427334
2025-10-01,276.69,278.0,280.5,275.9,6110000.0,-0.19%,-0.0019478411427334,-0.0019497406523215,0.0,0.0019478411427334,0.0118074798900519,0.0103421460348558,0.1874379323968422,0.1641764785856478,0.0165467625899281,1,13.0,0.3298384615384615,0.7009953501254027,4.2879,-0.008158243913338,0.0140042165238298,1.6153846153846154,0.6923076923076923,0.6923076923076923,0.2307692307692307,0.6923076923076923,0.3076923076923077,0.0,0.1538461538461538,0.5384615384615384,0.3076923076923077,True,0,0.71395,0.7730333333333334,0.4967333333333333,0.7803249999999999,0.0018463393304695,-0.0048407039165032,0.0115826275326409,0.0044678436597645,0.9375,1.0,0.75,1.0,0.0625,0.0,0.25,0.0,0.5,0.2666666666666666,0.4166666666666667,0.375,0.375,0.3333333333333333,0.0833333333333333,0.125,0.875,0.7333333333333333,0.8333333333333334,1.625,16.0,15.0,12.0,8.0,0.006197101439666,-0.0017615448626084,-0.0017615448626084,1.0,0.0062163431999711
2025-10-02,278.41,277.49,279.99,275.55,3120000.0,0.62%,0.0062163431999711,0.006197101439666,1.0,0.0062163431999711,0.0097096479455104,0.0100009798160985,0.1541358826908593,0.1587606327622389,0.0160005765973548,1,12.0,0.2469916666666666,0.5690356890202827,2.9639,-0.0004136896981961,0.0105480426017546,1.5,0.9166666666666666,0.5,0.0833333333333333,0.5833333333333334,0.4166666666666667,0.0,0.3333333333333333,0.25,0.4166666666666667,True,0,0.3298384615384615,0.71395,0.7730333333333334,0.3182777777777777,-0.008158243913338,0.0018463393304695,-0.0048407039165032,0.0027257347589179,0.6923076923076923,0.9375,1.0,0.6666666666666666,0.3076923076923077,0.0625,0.0,0.3333333333333333,0.1538461538461538,0.5,0.2666666666666666,0.3333333333333333,0.5384615384615384,0.375,0.3333333333333333,0.1111111111111111,0.6923076923076923,0.875,0.7333333333333333,1.2222222222222223,13.0,16.0,15.0,9.0,-0.0017615448626084,-0.0017615448626084,-0.0017615448626084,0.0,0.00175999425308
2025-10-03,277.92,278.5,280.79,277.0,3020000.0,-0.18%,-0.00175999425308,-0.0017615448626084,0.0,0.00175999425308,0.0082670842656629,0.0097102297616787,0.1312358942073557,0.154145118736199,0.013608617594255,1,12.0,0.659925,0.4559177579843261,7.9191,0.0021330280010969,0.0131819991894625,1.0833333333333333,1.0833333333333333,0.9166666666666666,0.0833333333333333,0.9166666666666666,0.0833333333333333,0.0,0.25,0.25,0.5,True,0,0.2469916666666666,0.3298384615384615,0.71395,0.4967333333333333,-0.0004136896981961,-0.008158243913338,0.0018463393304695,0.0115826275326409,0.5833333333333334,0.6923076923076923,0.9375,0.75,0.4166666666666667,0.3076923076923077,0.0625,0.25,0.3333333333333333,0.1538461538461538,0.5,0.4166666666666667,0.25,0.5384615384615384,0.375,0.0833333333333333,0.5,0.6923076923076923,0.875,0.8333333333333334,12.0,13.0,16.0,12.0,-0.0017615448626084,-0.0017615448626084,-0.0124184720792888,0.0,0.00175999425308
2025-10-04,277.92,278.5,280.79,277.0,3020000.0,-0.18%,-0.00175999425308,-0.0017615448626084,0.0,0.00175999425308,0.0082670842656629,0.0097102297616787,0.1312358942073557,0.154145118736199,0.013608617594255,0,9.0,0.733511111111111,0.3276632663438352,6.6016,0.0051533802095883,0.0145456842724887,1.3333333333333333,1.3333333333333333,1.4444444444444444,0.0,0.8888888888888888,0.0,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.3333333333333333,True,0,0.659925,0.2469916666666666,0.3298384615384615,0.7730333333333334,0.0021330280010969,-0.0004136896981961,-0.008158243913338,-0.0048407039165032,0.9166666666666666,0.5833333333333334,0.6923076923076923,1.0,0.0833333333333333,0.4166666666666667,0.3076923076923077,0.0,0.25,0.3333333333333333,0.1538461538461538,0.2666666666666666,0.25,0.25,0.5384615384615384,0.3333333333333333,0.9166666666666666,0.5,0.6923076923076923,0.7333333333333333,12.0,12.0,13.0,15.0,-0.0017615448626084,-0.0124184720792888,-0.0115421833563435,0.0,0.00175999425308
2025-10-05,277.92,278.5,280.79,277.0,3020000.0,-0.18%,-0.00175999425308,-0.0017615448626084,0.0,0.00175999425308,0.0082670842656629,0.0097102297616787,0.1312358942073557,0.154145118736199,0.013608617594255,0,14.0,0.49965,0.4679210695274282,6.9951,-0.0001693735593232,0.0177302132704393,1.5,1.6428571428571428,1.5714285714285714,0.0,0.7142857142857143,0.0714285714285714,0.2142857142857142,0.3571428571428571,0.3571428571428571,0.2857142857142857,True,0,0.733511111111111,0.659925,0.2469916666666666,0.71395,0.0051533802095883,0.0021330280010969,-0.0004136896981961,0.0018463393304695,0.8888888888888888,0.9166666666666666,0.5833333333333334,0.9375,0.0,0.0833333333333333,0.4166666666666667,0.0625,0.4444444444444444,0.25,0.3333333333333333,0.5,0.2222222222222222,0.25,0.25,0.375,1.4444444444444444,0.9166666666666666,0.5,0.875,9.0,12.0,12.0,16.0,-0.0124184720792888,-0.0115421833563435,-0.0065816469791461,0.0,0.0123416810592976
2025-10-06,274.49,277.0,277.0,270.5,3720000.0,-1.23%,-0.0123416810592976,-0.0124184720792888,0.0,0.0123416810592976,0.0087460195799578,0.0099588837244811,0.1388387566216202,0.1580923780247144,0.0234657039711191,1,10.0,0.74355,0.3920469083328337,7.4355,0.0008886930856663,0.0101427190869091,1.2,1.1,1.0,0.1,0.9,0.1,0.0,0.1,0.3,0.6,True,0,0.49965,0.733511111111111,0.659925,0.3298384615384615,-0.0001693735593232,0.0051533802095883,0.0021330280010969,-0.008158243913338,0.7142857142857143,0.8888888888888888,0.9166666666666666,0.6923076923076923,0.0714285714285714,0.0,0.0833333333333333,0.3076923076923077,0.3571428571428571,0.4444444444444444,0.25,0.1538461538461538,0.3571428571428571,0.2222222222222222,0.25,0.5384615384615384,1.5714285714285714,1.4444444444444444,0.9166666666666666,0.6923076923076923,14.0,9.0,12.0,13.0,-0.0115421833563435,-0.0065816469791461,-0.0075592904975335,0.0,0.0114758278990128
2025-10-07,271.34,275.0,276.25,270.9,4310000.0,-1.15%,-0.0114758278990128,-0.0115421833563435,0.0,0.0114758278990128,0.0077542777577856,0.0101374432330885,0.1230953432641223,0.160926922348722,0.0194545454545455,1,10.0,0.42601,0.5372242681909795,4.2601,-0.009620397364956,0.0195002087029607,1.0,0.4,1.1,0.0,0.7,0.2,0.1,0.1,0.5,0.4,True,0,0.74355,0.49965,0.733511111111111,0.2469916666666666,0.0008886930856663,-0.0001693735593232,0.0051533802095883,-0.0004136896981961,0.9,0.7142857142857143,0.8888888888888888,0.5833333333333334,0.1,0.0714285714285714,0.0,0.4166666666666667,0.1,0.3571428571428571,0.4444444444444444,0.3333333333333333,0.3,0.3571428571428571,0.2222222222222222,0.25,1.0,1.5714285714285714,1.4444444444444444,0.5,10.0,14.0,9.0,12.0,-0.0065816469791461,-0.0075592904975335,-0.0133962492549035,0.0,0.0065600353799659
2025-10-08,269.56,272.0,273.4,269.0,2530000.0,-0.66%,-0.0065600353799659,-0.0065816469791461,0.0,0.0065600353799659,0.0076803839956577,0.0101324333812,0.1219223161559462,0.1608473934155077,0.0161764705882352,1,10.0,0.26255,0.6235322574743917,2.6255,0.0031234628431095,0.0193072442046975,1.3,1.3,0.8,0.0,0.6,0.3,0.1,0.3,0.4,0.3,True,0,0.42601,0.74355,0.49965,0.659925,-0.009620397364956,0.0008886930856663,-0.0001693735593232,0.0021330280010969,0.7,0.9,0.7142857142857143,0.9166666666666666,0.2,0.1,0.0714285714285714,0.0833333333333333,0.1,0.1,0.3571428571428571,0.25,0.5,0.3,0.3571428571428571,0.25,1.1,1.0,1.5714285714285714,0.9166666666666666,10.0,10.0,14.0,12.0,-0.0075592904975335,-0.0133962492549035,-0.0133962492549035,0.0,0.007530790918534
2025-10-09,267.53,269.0,272.3,266.9,3060000.0,-0.75%,-0.007530790918534,-0.0075592904975335,0.0,0.007530790918534,0.004277571882804,0.0102448660382951,0.0679043485026114,0.1626322065150037,0.0200743494423793,1,8.0,0.8271875,0.1223404434647139,6.6175,0.0083306763746567,0.0184015891941228,0.875,1.375,0.875,0.0,1.0,0.0,0.0,0.375,0.25,0.375,True,0,0.26255,0.42601,0.74355,0.733511111111111,0.0031234628431095,-0.009620397364956,0.0008886930856663,0.0051533802095883,0.6,0.7,0.9,0.8888888888888888,0.3,0.2,0.1,0.0,0.3,0.1,0.1,0.4444444444444444,0.4,0.5,0.3,0.2222222222222222,0.8,1.1,1.0,1.4444444444444444,10.0,10.0,10.0,9.0,-0.0133962492549035,-0.0133962492549035,-0.0133962492549035,0.0,0.0133069188502221
2025-10-10,263.97,266.0,267.99,262.3,3030000.0,-1.33%,-0.0133069188502221,-0.0133962492549035,0.0,0.0133069188502221,0.0030395451848637,0.0104945181621561,0.0482512839473593,0.1665953111190953,0.021390977443609,1,8.0,0.6972875,0.4201377986106803,5.5783,0.0060868568683232,0.0071486122758797,0.25,1.0,0.875,0.25,0.875,0.125,0.0,0.5,0.0,0.5,True,0,0.8271875,0.26255,0.42601,0.49965,0.0083306763746567,0.0031234628431095,-0.009620397364956,-0.0001693735593232,1.0,0.6,0.7,0.7142857142857143,0.0,0.3,0.2,0.0714285714285714,0.375,0.3,0.1,0.3571428571428571,0.25,0.4,0.5,0.3571428571428571,0.875,0.8,1.1,1.5714285714285714,8.0,10.0,10.0,14.0,-0.0133962492549035,-0.0133962492549035,-0.0430785827214811,0.0,0.0133069188502221
2025-10-11,263.97,266.0,267.99,262.3,3030000.0,-1.33%,-0.0133069188502221,-0.0133962492549035,0.0,0.0133069188502221,0.0030395451848637,0.0104945181621561,0.0482512839473593,0.1665953111190953,0.021390977443609,0,3.0,0.1645666666666666,0.694529843371279,0.4936999999999999,-0.0090507925072046,0.0081015591863663,1.6666666666666667,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,True,0,0.6972875,0.8271875,0.26255,0.74355,0.0060868568683232,0.0083306763746567,0.0031234628431095,0.0008886930856663,0.875,1.0,0.6,0.9,0.125,0.0,0.3,0.1,0.5,0.375,0.3,0.1,0.0,0.25,0.4,0.3,0.875,0.875,0.8,1.0,8.0,8.0,10.0,10.0,-0.0133962492549035,-0.0430785827214811,0.044063058378426,0.0,0.0133069188502221
2025-10-12,263.97,266.0,267.99,262.3,3030000.0,-1.33%,-0.0133069188502221,-0.0133962492549035,0.0,0.0133069188502221,0.0030395451848637,0.0104945181621561,0.0482512839473593,0.1665953111190953,0.021390977443609,0,6.0,0.5488833333333333,0.5781316715651087,3.2933,0.0017809243337309,0.0038961600498791,1.8333333333333333,2.1666666666666665,1.8333333333333333,0.1666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.5,0.1666666666666666,0.3333333333333333,True,0,0.1645666666666666,0.6972875,0.8271875,0.42601,-0.0090507925072046,0.0060868568683232,0.0083306763746567,-0.009620397364956,0.3333333333333333,0.875,1.0,0.7,0.3333333333333333,0.125,0.0,0.2,0.0,0.5,0.375,0.1,0.6666666666666666,0.0,0.25,0.5,0.6666666666666666,0.875,0.875,1.1,3.0,8.0,8.0,10.0,-0.0430785827214811,0.044063058378426,-0.0136797911287891,0.0,0.0421638822593477
2025-10-13,252.84,261.0,261.9,250.0,7680000.0,-4.22%,-0.0421638822593477,-0.0430785827214811,0.0,0.0421638822593477,0.015156853959843,0.0137809291790052,0.2406075974152153,0.2187654686582491,0.0455938697318006,1,7.0,0.3494428571428571,0.6093508837474593,2.4461,-0.0017634440448515,0.0218047693099182,0.8571428571428571,0.8571428571428571,0.4285714285714285,0.1428571428571428,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.4285714285714285,0.4285714285714285,0.1428571428571428,True,0,0.5488833333333333,0.1645666666666666,0.6972875,0.26255,0.0017809243337309,-0.0090507925072046,0.0060868568683232,0.0031234628431095,0.6666666666666666,0.3333333333333333,0.875,0.6,0.3333333333333333,0.3333333333333333,0.125,0.3,0.5,0.0,0.5,0.3,0.1666666666666666,0.6666666666666666,0.0,0.4,1.8333333333333333,0.6666666666666666,0.875,0.8,6.0,3.0,8.0,10.0,0.044063058378426,-0.0136797911287891,-0.0067755109836081,1.0,0.045048251858883
2025-10-14,264.23,255.99,265.1,254.11,7820000.0,4.50%,0.045048251858883,0.044063058378426,1.0,0.045048251858883,0.0313696850229369,0.0171290209193752,0.4979783116627126,0.2719147773281398,0.042931364506426,1,17.0,0.5199705882352942,0.5130310136394118,8.839500000000001,-0.0042309618585662,0.0199734810580307,0.9411764705882352,1.0,1.2941176470588236,0.0,0.7647058823529411,0.2352941176470588,0.0,0.2941176470588235,0.4117647058823529,0.2941176470588235,True,0,0.3494428571428571,0.5488833333333333,0.1645666666666666,0.8271875,-0.0017634440448515,0.0017809243337309,-0.0090507925072046,0.0083306763746567,0.5714285714285714,0.6666666666666666,0.3333333333333333,1.0,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.0,0.4285714285714285,0.5,0.0,0.375,0.4285714285714285,0.1666666666666666,0.6666666666666666,0.25,0.4285714285714285,1.8333333333333333,0.6666666666666666,0.875,7.0,6.0,3.0,8.0,-0.0136797911287891,-0.0067755109836081,-0.0025914265406341,0.0,0.0135866479960641
2025-10-15,260.64,267.4,267.4,258.8,4520000.0,-1.36%,-0.0135866479960641,-0.0136797911287891,0.0,0.0135866479960641,0.0316013466633141,0.0170202045757431,0.5016558261952209,0.2701873714251601,0.032161555721765,1,13.0,0.5110615384615385,0.5873707822980608,6.6438,-0.0051849626929882,0.0183990092288232,1.3076923076923077,0.7692307692307693,0.3846153846153846,0.2307692307692307,0.8461538461538461,0.1538461538461538,0.0,0.1538461538461538,0.3846153846153846,0.4615384615384615,True,0,0.5199705882352942,0.3494428571428571,0.5488833333333333,0.6972875,-0.0042309618585662,-0.0017634440448515,0.0017809243337309,0.0060868568683232,0.7647058823529411,0.5714285714285714,0.6666666666666666,0.875,0.2352941176470588,0.2857142857142857,0.3333333333333333,0.125,0.2941176470588235,0.4285714285714285,0.5,0.5,0.4117647058823529,0.4285714285714285,0.1666666666666666,0.0,1.2941176470588236,0.4285714285714285,1.8333333333333333,0.875,17.0,7.0,6.0,8.0,-0.0067755109836081,-0.0025914265406341,-0.0025914265406341,0.0,0.0067526089625536
2025-10-16,258.88,260.0,262.8,257.5,4530000.0,-0.68%,-0.0067526089625536,-0.0067755109836081,0.0,0.0067526089625536,0.0315981494644772,0.0170226123314956,0.501605072237134,0.2702255933627936,0.0203846153846154,1,6.0,0.4041833333333333,0.7070095428398875,2.4251,-0.0010118154355329,0.0278574130671689,1.3333333333333333,0.6666666666666666,0.8333333333333334,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.5,0.1666666666666666,True,0,0.5110615384615385,0.5199705882352942,0.3494428571428571,0.1645666666666666,-0.0051849626929882,-0.0042309618585662,-0.0017634440448515,-0.0090507925072046,0.8461538461538461,0.7647058823529411,0.5714285714285714,0.3333333333333333,0.1538461538461538,0.2352941176470588,0.2857142857142857,0.3333333333333333,0.1538461538461538,0.2941176470588235,0.4285714285714285,0.0,0.3846153846153846,0.4117647058823529,0.4285714285714285,0.6666666666666666,0.3846153846153846,1.2941176470588236,0.4285714285714285,0.6666666666666666,13.0,17.0,7.0,3.0,-0.0025914265406341,-0.0025914265406341,-0.0025914265406341,0.0,0.0025880716934487
2025-10-17,258.21,259.95,262.3,257.1,6470000.0,-0.26%,-0.0025880716934487,-0.0025914265406341,0.0,0.0025880716934487,0.031383628404915,0.016913101500374,0.4981996559896082,0.268487162812698,0.0200038468936333,1,10.0,0.5023500000000001,0.5665974452819215,5.0235,0.0008631312472164,0.0114603825128223,0.4,0.6,0.7,0.0,0.8,0.2,0.0,0.4,0.3,0.3,True,0,0.4041833333333333,0.5110615384615385,0.5199705882352942,0.5488833333333333,-0.0010118154355329,-0.0051849626929882,-0.0042309618585662,0.0017809243337309,0.6666666666666666,0.8461538461538461,0.7647058823529411,0.6666666666666666,0.3333333333333333,0.1538461538461538,0.2352941176470588,0.3333333333333333,0.3333333333333333,0.1538461538461538,0.2941176470588235,0.5,0.5,0.3846153846153846,0.4117647058823529,0.1666666666666666,0.8333333333333334,0.3846153846153846,1.2941176470588236,1.8333333333333333,6.0,13.0,17.0,6.0,-0.0025914265406341,-0.0025914265406341,0.0217970361797855,0.0,0.0025880716934487
2025-10-18,258.21,259.95,262.3,257.1,6470000.0,-0.26%,-0.0025880716934487,-0.0025914265406341,0.0,0.0025880716934487,0.031383628404915,0.016913101500374,0.4981996559896082,0.268487162812698,0.0200038468936333,0,13.0,0.6597615384615385,0.3929482165596835,8.5769,0.0081727204073919,0.0307064769621109,0.8461538461538461,0.9230769230769232,1.1538461538461535,0.0769230769230769,0.9230769230769232,0.0769230769230769,0.0,0.4615384615384615,0.3846153846153846,0.1538461538461538,True,0,0.5023500000000001,0.4041833333333333,0.5110615384615385,0.3494428571428571,0.0008631312472164,-0.0010118154355329,-0.0051849626929882,-0.0017634440448515,0.8,0.6666666666666666,0.8461538461538461,0.5714285714285714,0.2,0.3333333333333333,0.1538461538461538,0.2857142857142857,0.4,0.3333333333333333,0.1538461538461538,0.4285714285714285,0.3,0.5,0.3846153846153846,0.4285714285714285,0.7,0.8333333333333334,0.3846153846153846,0.4285714285714285,10.0,6.0,13.0,7.0,-0.0025914265406341,0.0217970361797855,0.0027623804295069,0.0,0.0025880716934487
2025-10-19,258.21,259.95,262.3,257.1,6470000.0,-0.26%,-0.0025880716934487,-0.0025914265406341,0.0,0.0025880716934487,0.031383628404915,0.016913101500374,0.4981996559896082,0.268487162812698,0.0200038468936333,0,9.0,0.6590888888888888,0.4871538680038486,5.9318,-0.001346311760432,0.0155913832373642,1.3333333333333333,0.7777777777777778,2.111111111111111,0.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.2222222222222222,True,0,0.6597615384615385,0.5023500000000001,0.4041833333333333,0.5199705882352942,0.0081727204073919,0.0008631312472164,-0.0010118154355329,-0.0042309618585662,0.9230769230769232,0.8,0.6666666666666666,0.7647058823529411,0.0769230769230769,0.2,0.3333333333333333,0.2352941176470588,0.4615384615384615,0.4,0.3333333333333333,0.2941176470588235,0.3846153846153846,0.3,0.5,0.4117647058823529,1.1538461538461535,0.7,0.8333333333333334,1.2941176470588236,13.0,10.0,6.0,17.0,0.0217970361797855,0.0027623804295069,0.0086163640966206,1.0,0.022036327020642
2025-10-20,263.9,260.01,265.2,256.95,5680000.0,2.20%,0.022036327020642,0.0217970361797855,1.0,0.022036327020642,0.023926067195577,0.0171186622041664,0.3798145419079041,0.2717503378220709,0.0317295488635052,1,11.0,0.6543181818181818,0.3034010112645698,7.1975,-0.0039833629957744,0.0122012101379407,1.6363636363636365,0.7272727272727273,0.9090909090909092,0.1818181818181818,0.9090909090909092,0.0,0.0909090909090909,0.1818181818181818,0.4545454545454545,0.3636363636363636,True,0,0.6590888888888888,0.6597615384615385,0.5023500000000001,0.5110615384615385,-0.001346311760432,0.0081727204073919,0.0008631312472164,-0.0051849626929882,0.7777777777777778,0.9230769230769232,0.8,0.8461538461538461,0.1111111111111111,0.0769230769230769,0.2,0.1538461538461538,0.3333333333333333,0.4615384615384615,0.4,0.1538461538461538,0.4444444444444444,0.3846153846153846,0.3,0.3846153846153846,2.111111111111111,1.1538461538461535,0.7,0.3846153846153846,9.0,13.0,10.0,13.0,0.0027623804295069,0.0086163640966206,-0.0022503947686364,1.0,0.0027661993179235
2025-10-21,264.63,260.0,268.0,260.0,6000000.0,0.28%,0.0027661993179235,0.0027623804295069,1.0,0.0027661993179235,0.0134354346117028,0.016842825080589,0.2132809124318117,0.2673715592339997,0.0307692307692307,1,10.0,0.64384,0.3444588451469929,6.4384,0.0210491304574244,0.0429960050670433,0.9,0.8,0.1,0.2,0.9,0.0,0.1,0.5,0.2,0.3,True,0,0.6543181818181818,0.6590888888888888,0.6597615384615385,0.4041833333333333,-0.0039833629957744,-0.001346311760432,0.0081727204073919,-0.0010118154355329,0.9090909090909092,0.7777777777777778,0.9230769230769232,0.6666666666666666,0.0,0.1111111111111111,0.0769230769230769,0.3333333333333333,0.1818181818181818,0.3333333333333333,0.4615384615384615,0.3333333333333333,0.4545454545454545,0.4444444444444444,0.3846153846153846,0.5,0.9090909090909092,2.111111111111111,1.1538461538461535,0.8333333333333334,11.0,9.0,13.0,6.0,0.0086163640966206,-0.0022503947686364,-0.0077272854769555,1.0,0.0086535918074293
2025-10-22,266.92,264.51,273.31,262.61,8800000.0,0.87%,0.0086535918074293,0.0086163640966206,1.0,0.0086535918074293,0.0111381562655173,0.0168832224927869,0.1768127492540084,0.2680128482717175,0.0404521568182677,1,6.0,0.5135666666666666,0.48729038023202,3.0814,0.0150316726587913,0.0373937172843717,0.8333333333333334,1.1666666666666667,1.5,0.6666666666666666,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.5,True,0,0.64384,0.6543181818181818,0.6590888888888888,0.5023500000000001,0.0210491304574244,-0.0039833629957744,-0.001346311760432,0.0008631312472164,0.9,0.9090909090909092,0.7777777777777778,0.8,0.0,0.0,0.1111111111111111,0.2,0.5,0.1818181818181818,0.3333333333333333,0.4,0.2,0.4545454545454545,0.4444444444444444,0.3,0.1,0.9090909090909092,2.111111111111111,0.7,10.0,11.0,9.0,10.0,-0.0022503947686364,-0.0077272854769555,-0.0077272854769555,0.0,0.0022478645286978
2025-10-23,266.32,265.0,272.55,265.0,3980000.0,-0.22%,-0.0022478645286978,-0.0022503947686364,0.0,0.0022478645286978,0.0101019846963085,0.0168672131350024,0.1603640355276759,0.2677587075956318,0.0284905660377358,1,2.0,0.81045,0.1979191880541146,1.6209,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,True,0,0.5135666666666666,0.64384,0.6543181818181818,0.6597615384615385,0.0150316726587913,0.0210491304574244,-0.0039833629957744,0.0081727204073919,0.6666666666666666,0.9,0.9090909090909092,0.9230769230769232,0.1666666666666666,0.0,0.0,0.0769230769230769,0.3333333333333333,0.5,0.1818181818181818,0.4615384615384615,0.1666666666666666,0.2,0.4545454545454545,0.3846153846153846,1.5,0.1,0.9090909090909092,1.1538461538461535,6.0,10.0,11.0,13.0,-0.0077272854769555,-0.0077272854769555,-0.0077272854769555,0.0,0.0076975067587864
2025-10-24,264.27,266.8,270.39,263.7,2780000.0,-0.77%,-0.0076975067587864,-0.0077272854769555,0.0,0.0076975067587864,0.0113371965953818,0.0165635843162489,0.179972416536172,0.2629387495238672,0.0250749625187406,1,7.0,0.7137142857142857,0.2279876416867913,4.996,0.0077527755437318,0.0106553978654666,0.0,0.7142857142857143,1.4285714285714286,0.2857142857142857,1.0,0.0,0.0,0.4285714285714285,0.0,0.5714285714285714,True,0,0.81045,0.5135666666666666,0.64384,0.6590888888888888,0.0,0.0150316726587913,0.0210491304574244,-0.001346311760432,1.0,0.6666666666666666,0.9,0.7777777777777778,0.0,0.1666666666666666,0.0,0.1111111111111111,0.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.1666666666666666,0.2,0.4444444444444444,0.0,1.5,0.1,2.111111111111111,2.0,6.0,10.0,9.0,-0.0077272854769555,-0.0077272854769555,-0.0133708637334754,0.0,0.0076975067587864
2025-10-25,264.27,266.8,270.39,263.7,2780000.0,-0.77%,-0.0076975067587864,-0.0077272854769555,0.0,0.0076975067587864,0.0113371965953818,0.0165635843162489,0.179972416536172,0.2629387495238672,0.0250749625187406,0,11.0,0.6867727272727273,0.3521427497220668,7.5545,0.0022322132108972,0.0103407799876396,0.5454545454545454,0.8181818181818182,0.7272727272727273,0.0909090909090909,0.9090909090909092,0.0909090909090909,0.0,0.4545454545454545,0.1818181818181818,0.3636363636363636,True,0,0.7137142857142857,0.81045,0.5135666666666666,0.6543181818181818,0.0077527755437318,0.0,0.0150316726587913,-0.0039833629957744,1.0,1.0,0.6666666666666666,0.9090909090909092,0.0,0.0,0.1666666666666666,0.0,0.4285714285714285,0.0,0.3333333333333333,0.1818181818181818,0.0,0.0,0.1666666666666666,0.4545454545454545,1.4285714285714286,0.0,1.5,0.9090909090909092,7.0,2.0,6.0,11.0,-0.0077272854769555,-0.0133708637334754,-0.018852779418903,0.0,0.0076975067587864
