date,post_count,vader_compound_mean,vader_compound_std,vader_compound_sum,lm_net_mean,lm_net_std,lm_negative_mean,lm_positive_mean,lm_uncertainty_mean,lm_litigious_mean,pct_positive_vader,pct_negative_vader,pct_neutral_vader,pct_positive_lm,pct_negative_lm,pct_neutral_lm
2025-10-20,11,0.6543181818181818,0.30340101126456986,7.1975,-0.003983362995774496,0.012201210137940769,1.6363636363636365,0.7272727272727273,0.9090909090909091,0.18181818181818182,0.9090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.45454545454545453,0.36363636363636365
2025-10-21,10,0.64384,0.3444588451469929,6.4384,0.021049130457424497,0.04299600506704339,0.9,0.8,0.1,0.2,0.9,0.0,0.1,0.5,0.2,0.3
2025-10-22,6,0.5135666666666666,0.48729038023202004,3.0814,0.015031672658791304,0.03739371728437179,0.8333333333333334,1.1666666666666667,1.5,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5
2025-10-23,2,0.81045,0.19791918805411468,1.6209,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2025-10-24,7,0.7137142857142857,0.22798764168679134,4.996,0.007752775543731808,0.010655397865466697,0.0,0.7142857142857143,1.4285714285714286,0.2857142857142857,1.0,0.0,0.0,0.42857142857142855,0.0,0.5714285714285714
2025-10-25,11,0.6867727272727273,0.35214274972206683,7.5545,0.002232213210897246,0.010340779987639622,0.5454545454545454,0.8181818181818182,0.7272727272727273,0.09090909090909091,0.9090909090909091,0.09090909090909091,0.0,0.45454545454545453,0.18181818181818182,0.36363636363636365
2025-10-26,5,0.42110000000000003,0.40256714967816243,2.1055,0.002197802197802198,0.004914435115384154,0.2,0.4,0.0,0.0,0.6,0.0,0.4,0.2,0.0,0.8
2025-10-27,9,0.3648777777777778,0.5979076700833035,3.2839,-0.015121901008065533,0.02272926958199782,2.0,0.6666666666666666,0.8888888888888888,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.3333333333333333
2025-10-28,7,0.34777142857142856,0.6552020190096225,2.4344,-0.0013328255902513328,0.01795692560266555,1.1428571428571428,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.5714285714285714
2025-10-29,17,0.44718823529411766,0.5084712220007551,7.6022,-0.0005433610222830762,0.011026051357820851,0.8235294117647058,0.8823529411764706,1.0,0.058823529411764705,0.7058823529411765,0.058823529411764705,0.23529411764705882,0.29411764705882354,0.35294117647058826,0.35294117647058826
2025-10-30,4,0.4909,0.896081733623297,1.9636,-0.0026808744481158276,0.013111696985621802,1.5,0.5,1.25,0.0,0.75,0.25,0.0,0.25,0.5,0.25
2025-10-31,5,0.52674,0.4505467212176779,2.6337,-0.00018874283788338392,0.005820841647710645,0.2,0.2,0.2,0.0,0.8,0.0,0.2,0.2,0.2,0.6
2025-11-01,5,0.65682,0.3337361937219276,3.2841,-0.011406304981108131,0.018484282079829266,0.8,0.4,1.0,0.0,1.0,0.0,0.0,0.2,0.6,0.2
2025-11-02,2,0.4588,0.19883842686965722,0.9176,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2025-11-03,7,0.5158714285714285,0.6239683023847865,3.6111,-0.003466151522056859,0.010762260097677542,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855
2025-11-04,4,0.858425,0.12147999492371846,3.4337,0.013174603174603176,0.009507923258331389,0.25,1.5,1.5,0.0,1.0,0.0,0.0,0.75,0.0,0.25
2025-11-05,7,0.6039142857142857,0.33025732103200695,4.2274,0.003968253968253968,0.0104990131391452,0.14285714285714285,1.0,0.5714285714285714,0.14285714285714285,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285,0.0,0.8571428571428571
2025-11-06,6,0.4549833333333333,0.6267584779376076,2.7298999999999998,-0.00852486186599332,0.015125346292681046,3.0,1.0,0.8333333333333334,4.166666666666667,0.8333333333333334,0.16666666666666666,0.0,0.0,0.5,0.5
2025-11-07,4,0.828525,0.10790700857682974,3.3141,0.003,0.006,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.25,0.0,0.75
2025-11-08,2,0.6658000000000001,0.35652323907425726,1.3316000000000001,0.024132730015082957,0.020263995237623535,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2025-11-09,5,0.9771599999999999,0.018683896809819953,4.8858,0.008925694436588767,0.013900562440014193,1.2,2.8,1.2,0.2,1.0,0.0,0.0,0.6,0.2,0.2
2025-11-10,3,0.8069333333333333,0.16500394944768243,2.4208,0.03293241695303551,0.04432800994057041,0.6666666666666666,2.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
2025-11-11,7,0.6234999999999999,0.35507596839737454,4.3645,-0.0001437544547941209,0.013341161187729973,1.0,0.8571428571428571,0.42857142857142855,0.7142857142857143,1.0,0.0,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857
2025-11-12,6,0.34675000000000006,0.7463477949320946,2.0805000000000002,-0.0053934805245230396,0.005937796644201835,1.1666666666666667,0.3333333333333333,1.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,0.5
